wav_path,wav_name,offset_s,label,deployment_folder,deployment_id,species_folder,n_species,species_set,signal_set,embedding_idx,deployment_key,deploymentID,deploymentPlatform,bottomDepth (m),label_refined
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_161200.WAV,F_D07_20231011_161200.WAV,25.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,182,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_161200.WAV,F_D07_20231011_161200.WAV,30.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,183,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_161200.WAV,F_D07_20231011_161200.WAV,35.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,184,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_161200.WAV,F_D07_20231011_161200.WAV,40.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,185,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_161200.WAV,F_D07_20231011_161200.WAV,45.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,186,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_161200.WAV,F_D07_20231011_161200.WAV,50.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,187,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_161200.WAV,F_D07_20231011_161200.WAV,55.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,188,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_212000.WAV,F_D07_20231013_212000.WAV,0.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,189,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_212000.WAV,F_D07_20231013_212000.WAV,5.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,190,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_212000.WAV,F_D07_20231013_212000.WAV,10.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,191,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_212000.WAV,F_D07_20231013_212000.WAV,15.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,192,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_212000.WAV,F_D07_20231013_212000.WAV,20.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,193,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_212000.WAV,F_D07_20231013_212000.WAV,25.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,194,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_212000.WAV,F_D07_20231013_212000.WAV,30.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,195,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_212000.WAV,F_D07_20231013_212000.WAV,35.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,196,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_212000.WAV,F_D07_20231013_212000.WAV,40.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,197,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_212000.WAV,F_D07_20231013_212000.WAV,45.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,198,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_212000.WAV,F_D07_20231013_212000.WAV,50.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,199,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_212000.WAV,F_D07_20231013_212000.WAV,55.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,200,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_211200.WAV,F_D07_20231012_211200.WAV,0.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,201,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_211200.WAV,F_D07_20231012_211200.WAV,5.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,202,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_211200.WAV,F_D07_20231012_211200.WAV,10.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,203,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_211200.WAV,F_D07_20231012_211200.WAV,15.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,204,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_211200.WAV,F_D07_20231012_211200.WAV,20.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,205,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_211200.WAV,F_D07_20231012_211200.WAV,25.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,206,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_211200.WAV,F_D07_20231012_211200.WAV,30.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,207,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_211200.WAV,F_D07_20231012_211200.WAV,35.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,208,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_211200.WAV,F_D07_20231012_211200.WAV,40.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,209,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_211200.WAV,F_D07_20231012_211200.WAV,45.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,210,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_211200.WAV,F_D07_20231012_211200.WAV,50.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,211,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_211200.WAV,F_D07_20231012_211200.WAV,55.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,212,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_184400.WAV,F_D07_20231011_184400.WAV,0.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,213,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_184400.WAV,F_D07_20231011_184400.WAV,5.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,214,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_184400.WAV,F_D07_20231011_184400.WAV,10.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,215,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_184400.WAV,F_D07_20231011_184400.WAV,15.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,216,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_184400.WAV,F_D07_20231011_184400.WAV,20.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,217,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_184400.WAV,F_D07_20231011_184400.WAV,25.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,218,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_184400.WAV,F_D07_20231011_184400.WAV,30.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,219,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_184400.WAV,F_D07_20231011_184400.WAV,35.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,220,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_184400.WAV,F_D07_20231011_184400.WAV,40.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,221,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_184400.WAV,F_D07_20231011_184400.WAV,45.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,222,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_184400.WAV,F_D07_20231011_184400.WAV,50.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,223,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231011_184400.WAV,F_D07_20231011_184400.WAV,55.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,224,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_152400.WAV,F_D07_20231013_152400.WAV,0.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,225,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_152400.WAV,F_D07_20231013_152400.WAV,5.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,226,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_152400.WAV,F_D07_20231013_152400.WAV,10.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,227,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_152400.WAV,F_D07_20231013_152400.WAV,15.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,228,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_152400.WAV,F_D07_20231013_152400.WAV,20.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,229,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_152400.WAV,F_D07_20231013_152400.WAV,25.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,230,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_152400.WAV,F_D07_20231013_152400.WAV,30.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,231,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_152400.WAV,F_D07_20231013_152400.WAV,35.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,232,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_152400.WAV,F_D07_20231013_152400.WAV,40.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,233,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_152400.WAV,F_D07_20231013_152400.WAV,45.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,234,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_152400.WAV,F_D07_20231013_152400.WAV,50.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,235,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_152400.WAV,F_D07_20231013_152400.WAV,55.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,236,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_082000.WAV,F_D07_20231012_082000.WAV,0.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,237,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_082000.WAV,F_D07_20231012_082000.WAV,5.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,238,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_082000.WAV,F_D07_20231012_082000.WAV,10.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,239,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_082000.WAV,F_D07_20231012_082000.WAV,15.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,240,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_082000.WAV,F_D07_20231012_082000.WAV,20.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,241,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_082000.WAV,F_D07_20231012_082000.WAV,25.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,242,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_082000.WAV,F_D07_20231012_082000.WAV,30.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,243,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_082000.WAV,F_D07_20231012_082000.WAV,35.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,244,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_082000.WAV,F_D07_20231012_082000.WAV,40.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,245,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_082000.WAV,F_D07_20231012_082000.WAV,45.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,246,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_082000.WAV,F_D07_20231012_082000.WAV,50.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,247,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231012_082000.WAV,F_D07_20231012_082000.WAV,55.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,248,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_145600.WAV,F_D07_20231013_145600.WAV,0.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,249,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_145600.WAV,F_D07_20231013_145600.WAV,5.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,250,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_145600.WAV,F_D07_20231013_145600.WAV,10.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,251,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_145600.WAV,F_D07_20231013_145600.WAV,15.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,252,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_145600.WAV,F_D07_20231013_145600.WAV,20.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,253,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_145600.WAV,F_D07_20231013_145600.WAV,25.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,254,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_145600.WAV,F_D07_20231013_145600.WAV,30.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,255,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_145600.WAV,F_D07_20231013_145600.WAV,35.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,256,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_145600.WAV,F_D07_20231013_145600.WAV,40.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,257,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_145600.WAV,F_D07_20231013_145600.WAV,45.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,258,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_145600.WAV,F_D07_20231013_145600.WAV,50.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,259,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_145600.WAV,F_D07_20231013_145600.WAV,55.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,260,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_171600.WAV,F_D07_20231013_171600.WAV,0.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,261,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_171600.WAV,F_D07_20231013_171600.WAV,5.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,262,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_171600.WAV,F_D07_20231013_171600.WAV,10.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,263,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_171600.WAV,F_D07_20231013_171600.WAV,15.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,264,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_171600.WAV,F_D07_20231013_171600.WAV,20.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,265,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_171600.WAV,F_D07_20231013_171600.WAV,25.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,266,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_171600.WAV,F_D07_20231013_171600.WAV,30.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,267,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_171600.WAV,F_D07_20231013_171600.WAV,35.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,268,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
/data2/mromaniuc/cet-det/datasets/ALNITAK_CAVANILLES/Delphinidae/3-complete-WAV/deployment-F_D07/F_D07_20231013_171600.WAV,F_D07_20231013_171600.WAV,40.0,background,deployment-F_D07,deployment-F_D07,Delphinidae,0,,,269,F_D07,F_D07,anchored FAD,1317,background_FAD_deep
