wav_path,offset_s,label,n_clicks,click_count,n_whistles,whistle_subclasses,embedding_idx
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1080.0,click_only,5,90,0,[],216
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1085.0,click_only,5,125,0,[],217
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1090.0,click+whistle,6,90,1,[2],218
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1095.0,click+whistle,8,125,2,[1],219
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1100.0,click_only,5,115,0,[],220
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1105.0,click+whistle,4,160,1,[2],221
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1110.0,click+whistle,6,155,2,[1],222
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1115.0,click+whistle,5,170,2,[3],223
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1120.0,click_only,6,210,0,[],224
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1125.0,click_only,6,200,0,[],225
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1130.0,click_only,9,190,0,[],226
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1135.0,click_only,10,225,0,[],227
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1140.0,click_only,2,40,0,[],228
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1145.0,click+whistle,5,145,1,[1],229
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1150.0,click_only,5,200,0,[],230
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1155.0,click_only,9,250,0,[],231
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1160.0,click_only,10,85,0,[],232
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1165.0,click+whistle,6,105,2,[3],233
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1170.0,click_only,11,265,0,[],234
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1175.0,click_only,8,135,0,[],235
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1180.0,click_only,5,30,0,[],236
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1185.0,click_only,10,135,0,[],237
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1190.0,click_only,7,95,0,[],238
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1195.0,click_only,9,180,0,[],239
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1200.0,click_only,1,5,0,[],240
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1205.0,click+whistle,8,100,1,[3],241
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1210.0,click+whistle,7,165,1,[2],242
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1215.0,click+whistle,2,15,1,[1],243
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1220.0,click+whistle,4,95,1,[3],244
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1225.0,click+whistle,6,195,2,"[1, 3]",245
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1230.0,click_only,3,55,0,[],246
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1235.0,click+whistle,5,95,1,[2],247
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1240.0,click+whistle,4,120,1,[3],248
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1245.0,click_only,11,310,0,[],249
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1250.0,click_only,4,135,0,[],250
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1255.0,click+whistle,3,15,2,[3],251
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1260.0,click_only,10,245,0,[],252
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1265.0,click+whistle,7,95,3,"[1, 2, 3]",253
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1270.0,click+whistle,2,100,4,"[2, 3]",254
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1275.0,click+whistle,3,90,2,[1],255
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1280.0,click+whistle,4,25,1,[2],256
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1285.0,click_only,4,30,0,[],257
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1290.0,click_only,7,70,0,[],258
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1295.0,click_only,6,45,0,[],259
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1300.0,click_only,2,10,0,[],260
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1305.0,click_only,1,5,0,[],261
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1310.0,click_only,8,105,0,[],262
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1315.0,click_only,7,140,0,[],263
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1320.0,click_only,7,115,0,[],264
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1325.0,click_only,3,50,0,[],265
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1330.0,click+whistle,2,10,1,[3],266
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1335.0,click_only,11,110,0,[],267
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1340.0,click+whistle,8,120,1,[2],268
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1345.0,click_only,8,120,0,[],269
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1350.0,click_only,3,35,0,[],270
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1355.0,click+whistle,3,15,2,[3],271
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1360.0,click_only,1,5,0,[],272
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1365.0,click+whistle,2,10,1,[2],273
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1370.0,click_only,1,5,0,[],274
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1375.0,click+whistle,4,25,1,[3],275
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1380.0,click_only,1,5,0,[],276
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1385.0,click_only,1,5,0,[],277
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1390.0,click_only,2,10,0,[],278
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1395.0,click_only,2,10,0,[],279
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1400.0,click_only,4,20,0,[],280
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1405.0,click_only,1,5,0,[],281
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1410.0,click_only,10,105,0,[],282
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1415.0,click_only,5,50,0,[],283
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1420.0,click+whistle,3,45,2,"[1, 2]",284
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1425.0,click_only,1,5,0,[],285
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1430.0,click_only,1,5,0,[],286
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1435.0,click_only,5,80,0,[],287
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1440.0,click_only,1,5,0,[],288
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1445.0,click_only,6,40,0,[],289
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1450.0,click_only,1,5,0,[],290
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1455.0,click_only,1,5,0,[],291
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1460.0,click_only,4,40,0,[],292
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1465.0,click_only,3,25,0,[],293
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1470.0,click_only,6,140,0,[],294
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1475.0,click_only,15,110,0,[],295
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1480.0,click_only,6,90,0,[],296
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1485.0,click_only,1,25,0,[],297
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1490.0,click_only,1,25,0,[],298
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1495.0,click_only,1,25,0,[],299
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1500.0,click_only,1,5,0,[],300
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1505.0,click_only,1,5,0,[],301
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1510.0,click_only,1,5,0,[],302
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1515.0,click_only,1,5,0,[],303
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1520.0,click_only,1,5,0,[],304
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1525.0,click_only,4,25,0,[],305
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1530.0,click+whistle,3,15,3,[3],306
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1535.0,click_only,1,5,0,[],307
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1540.0,click_only,1,5,0,[],308
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1545.0,click_only,3,40,0,[],309
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1550.0,click_only,3,55,0,[],310
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1555.0,click_only,1,25,0,[],311
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1560.0,click_only,9,75,0,[],312
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1565.0,click_only,3,25,0,[],313
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1570.0,click_only,5,30,0,[],314
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1575.0,click_only,1,5,0,[],315
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1580.0,click_only,6,40,0,[],316
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1585.0,click_only,3,15,0,[],317
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1590.0,click_only,1,5,0,[],318
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1595.0,click_only,8,45,0,[],319
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1600.0,click_only,10,115,0,[],320
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1605.0,click_only,1,5,0,[],321
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1610.0,click_only,6,100,0,[],322
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1615.0,click_only,2,20,0,[],323
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1620.0,click_only,6,85,0,[],324
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1625.0,click_only,8,135,0,[],325
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1630.0,click_only,5,45,0,[],326
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1635.0,click_only,10,170,0,[],327
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1640.0,click_only,3,50,0,[],328
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1645.0,click_only,2,10,0,[],329
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1650.0,click+whistle,6,150,1,[1],330
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1655.0,click+whistle,10,180,1,[1],331
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1660.0,click_only,5,40,0,[],332
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1665.0,click_only,6,145,0,[],333
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1670.0,click_only,10,230,0,[],334
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1675.0,click_only,7,370,0,[],335
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1680.0,click+whistle,5,230,2,"[2, 3]",336
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1685.0,click+whistle,2,90,1,[2],337
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1690.0,click_only,11,215,0,[],338
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1695.0,click_only,3,65,0,[],339
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1700.0,click+whistle,10,195,1,[2],340
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1705.0,click_only,4,120,0,[],341
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1710.0,click_only,3,115,0,[],342
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1715.0,click_only,2,30,0,[],343
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1720.0,click_only,2,30,0,[],344
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1725.0,click_only,6,85,0,[],345
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1730.0,click_only,3,115,0,[],346
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1735.0,click_only,10,170,0,[],347
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1740.0,click_only,3,15,0,[],348
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1745.0,click_only,4,100,0,[],349
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1750.0,click_only,2,10,0,[],350
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1755.0,click_only,1,5,0,[],351
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1760.0,click_only,1,5,0,[],352
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1765.0,click_only,1,5,0,[],353
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1770.0,click_only,2,10,0,[],354
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1775.0,click_only,1,5,0,[],355
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1780.0,click_only,1,5,0,[],356
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1785.0,click_only,1,5,0,[],357
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1790.0,click+whistle,1,5,1,[2],358
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1795.0,click+whistle,1,5,2,[2],359
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1800.0,click_only,1,5,0,[],360
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1805.0,click_only,1,5,0,[],361
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1810.0,click_only,1,5,0,[],362
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1815.0,click_only,1,5,0,[],363
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1820.0,click_only,1,5,0,[],364
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1825.0,click_only,1,5,0,[],365
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1830.0,click_only,1,5,0,[],366
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1835.0,click_only,1,5,0,[],367
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1840.0,click_only,2,10,0,[],368
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1845.0,click_only,1,5,0,[],369
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1850.0,click_only,1,5,0,[],370
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1855.0,click+whistle,2,15,2,"[2, 3]",371
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1860.0,click+whistle,1,5,1,[3],372
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1865.0,click+whistle,1,5,1,[3],373
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1870.0,click_only,7,115,0,[],374
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1875.0,click_only,2,20,0,[],375
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1880.0,click_only,3,25,0,[],376
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1885.0,click_only,2,10,0,[],377
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1890.0,click_only,6,45,0,[],378
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1895.0,click_only,2,45,0,[],379
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1900.0,click_only,6,100,0,[],380
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1905.0,click_only,1,5,0,[],381
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1910.0,click_only,13,155,0,[],382
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1915.0,click_only,5,90,0,[],383
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1920.0,click_only,10,120,0,[],384
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1925.0,click_only,10,175,0,[],385
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1930.0,click_only,6,70,0,[],386
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1935.0,click_only,2,10,0,[],387
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1940.0,click_only,2,10,0,[],388
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1945.0,click_only,3,15,0,[],389
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1950.0,click_only,1,5,0,[],390
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1955.0,background,0,0,0,[],391
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1960.0,background,0,0,0,[],392
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1965.0,background,0,0,0,[],393
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1970.0,background,0,0,0,[],394
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1975.0,background,0,0,0,[],395
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1980.0,click+whistle,3,15,3,[2],396
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1985.0,click_only,1,5,0,[],397
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1990.0,click_only,1,5,0,[],398
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,1995.0,click_only,1,5,0,[],399
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2000.0,click_only,4,20,0,[],400
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2005.0,click_only,1,5,0,[],401
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2010.0,click_only,1,5,0,[],402
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2015.0,click_only,1,5,0,[],403
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2020.0,click_only,1,5,0,[],404
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2025.0,click_only,1,5,0,[],405
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2030.0,click_only,1,5,0,[],406
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2035.0,click_only,1,5,0,[],407
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2040.0,click_only,4,20,0,[],408
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2045.0,click_only,1,5,0,[],409
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2050.0,click+whistle,2,10,1,[3],410
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2055.0,click+whistle,1,5,1,[3],411
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2060.0,click_only,6,120,0,[],412
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2065.0,click_only,1,5,0,[],413
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2070.0,click_only,2,10,0,[],414
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2075.0,click_only,1,5,0,[],415
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2080.0,click_only,1,5,0,[],416
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2085.0,click_only,1,5,0,[],417
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2090.0,click_only,3,15,0,[],418
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2095.0,click_only,3,20,0,[],419
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2100.0,click+whistle,1,5,1,[2],420
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2105.0,click+whistle,1,5,1,[2],421
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2110.0,click+whistle,1,5,1,[2],422
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2115.0,click_only,3,20,0,[],423
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2120.0,click_only,2,10,0,[],424
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2125.0,click_only,2,10,0,[],425
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2130.0,click_only,2,10,0,[],426
/data2/mromaniuc/cet-det/datasets/ADRIATIC_SEA/Audio_data/full_recording.wav,2135.0,click_only,1,5,0,[],427
