wav_path,offset_s,label,n_echolocation,n_burst_pulse,n_feeding_buzz,n_whistles,n_noise,label_raw,embedding_idx
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,180.0,feeding_buzz,0,0,2,0,0,feeding_buzz,3276
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,185.0,feeding_buzz,0,0,1,0,0,feeding_buzz,3277
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,190.0,feeding_buzz,0,0,2,0,0,feeding_buzz,3278
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,195.0,feeding_buzz,0,0,1,0,0,feeding_buzz,3279
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,200.0,whistle,0,0,0,1,0,whistle,3280
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,205.0,whistle,0,0,0,1,0,whistle,3281
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,210.0,background,0,0,0,0,0,background,3282
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,215.0,background,0,0,0,0,0,background,3283
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,220.0,background,0,0,0,0,0,background,3284
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,225.0,background,0,0,0,0,0,background,3285
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,230.0,background,0,0,0,0,0,background,3286
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,235.0,whistle,0,0,0,3,0,whistle,3287
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,240.0,whistle,0,0,0,4,0,whistle,3288
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,245.0,whistle,0,0,0,2,0,whistle,3289
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,250.0,background,0,0,0,0,0,background,3290
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,255.0,feeding_buzz,0,0,1,0,1,feeding_buzz,3291
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,260.0,whistle,0,0,0,1,0,whistle,3292
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,265.0,whistle,0,0,0,1,0,whistle,3293
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,270.0,echolocation,1,0,0,7,0,echolocation+whistle,3294
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,275.0,whistle,0,0,0,6,0,whistle,3295
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,280.0,whistle,0,0,0,4,0,whistle,3296
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,285.0,whistle,0,0,0,1,0,whistle,3297
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,290.0,background,0,0,0,0,0,background,3298
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145139_192.wav,295.0,background,0,0,0,0,0,background,3299
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,0.0,background,0,0,0,0,0,background,3300
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,5.0,burst_pulse,0,1,0,0,0,burst_pulse,3301
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,10.0,background,0,0,0,0,0,background,3302
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,15.0,background,0,0,0,0,0,background,3303
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,20.0,whistle,0,0,0,3,0,whistle,3304
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,25.0,whistle,0,0,0,3,0,whistle,3305
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,30.0,background,0,0,0,0,0,background,3306
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,35.0,whistle,0,0,0,3,0,whistle,3307
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,40.0,whistle,0,0,0,1,0,whistle,3308
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,45.0,background,0,0,0,0,0,background,3309
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,50.0,background,0,0,0,0,0,background,3310
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,55.0,feeding_buzz,0,0,2,0,0,feeding_buzz,3311
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,60.0,feeding_buzz,0,0,1,3,0,feeding_buzz+whistle,3312
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,65.0,whistle,0,0,0,2,0,whistle,3313
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,70.0,whistle,0,0,0,1,0,whistle,3314
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,75.0,background,0,0,0,0,0,background,3315
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,80.0,echolocation,1,0,0,4,0,echolocation+whistle,3316
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,85.0,feeding_buzz,1,0,1,8,0,echolocation+feeding_buzz+whistle,3317
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,90.0,whistle,0,0,0,7,0,whistle,3318
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,95.0,whistle,0,0,0,2,0,whistle,3319
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,100.0,whistle,0,0,0,4,0,whistle,3320
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,105.0,whistle,0,0,0,3,0,whistle,3321
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,110.0,background,0,0,0,0,0,background,3322
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,115.0,background,0,0,0,0,0,background,3323
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,120.0,background,0,0,0,0,0,background,3324
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,125.0,background,0,0,0,0,0,background,3325
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,130.0,background,0,0,0,0,0,background,3326
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,135.0,background,0,0,0,0,0,background,3327
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,140.0,background,0,0,0,0,0,background,3328
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,145.0,background,0,0,0,0,0,background,3329
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,150.0,background,0,0,0,0,0,background,3330
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,155.0,background,0,0,0,0,2,background,3331
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,160.0,background,0,0,0,0,2,background,3332
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,165.0,background,0,0,0,0,0,background,3333
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,170.0,background,0,0,0,0,0,background,3334
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,175.0,background,0,0,0,0,0,background,3335
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,180.0,background,0,0,0,0,0,background,3336
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,185.0,background,0,0,0,0,0,background,3337
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,190.0,background,0,0,0,0,0,background,3338
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,195.0,background,0,0,0,0,1,background,3339
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,200.0,background,0,0,0,0,0,background,3340
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,205.0,background,0,0,0,0,1,background,3341
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,210.0,background,0,0,0,0,2,background,3342
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,215.0,background,0,0,0,0,1,background,3343
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,220.0,background,0,0,0,0,0,background,3344
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,225.0,background,0,0,0,0,0,background,3345
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,230.0,background,0,0,0,0,0,background,3346
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,235.0,background,0,0,0,0,0,background,3347
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,240.0,background,0,0,0,0,0,background,3348
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,245.0,background,0,0,0,0,0,background,3349
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,250.0,background,0,0,0,0,0,background,3350
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,255.0,background,0,0,0,0,0,background,3351
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,260.0,background,0,0,0,0,0,background,3352
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,265.0,background,0,0,0,0,0,background,3353
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,270.0,background,0,0,0,0,0,background,3354
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,275.0,background,0,0,0,0,0,background,3355
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,280.0,echolocation,1,0,0,0,0,echolocation,3356
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,285.0,background,0,0,0,0,0,background,3357
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,290.0,background,0,0,0,0,0,background,3358
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_145640_192.wav,295.0,background,0,0,0,0,0,background,3359
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,0.0,background,0,0,0,0,0,background,3360
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,5.0,background,0,0,0,0,1,background,3361
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,10.0,background,0,0,0,0,1,background,3362
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,15.0,background,0,0,0,0,0,background,3363
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,20.0,background,0,0,0,0,0,background,3364
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,25.0,background,0,0,0,0,0,background,3365
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,30.0,background,0,0,0,0,0,background,3366
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,35.0,background,0,0,0,0,0,background,3367
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,40.0,background,0,0,0,0,0,background,3368
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,45.0,background,0,0,0,0,0,background,3369
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,50.0,background,0,0,0,0,1,background,3370
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,55.0,background,0,0,0,0,0,background,3371
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,60.0,background,0,0,0,0,0,background,3372
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,65.0,background,0,0,0,0,0,background,3373
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,70.0,background,0,0,0,0,1,background,3374
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,75.0,background,0,0,0,0,1,background,3375
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,80.0,background,0,0,0,0,0,background,3376
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,85.0,background,0,0,0,0,0,background,3377
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,90.0,background,0,0,0,0,0,background,3378
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,95.0,background,0,0,0,0,0,background,3379
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,100.0,background,0,0,0,0,0,background,3380
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,105.0,background,0,0,0,0,0,background,3381
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,110.0,background,0,0,0,0,0,background,3382
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,115.0,background,0,0,0,0,0,background,3383
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,120.0,background,0,0,0,0,0,background,3384
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,125.0,background,0,0,0,0,0,background,3385
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,130.0,background,0,0,0,0,0,background,3386
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,135.0,background,0,0,0,0,0,background,3387
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,140.0,background,0,0,0,0,0,background,3388
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,145.0,background,0,0,0,0,0,background,3389
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,150.0,background,0,0,0,0,0,background,3390
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,155.0,background,0,0,0,0,0,background,3391
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,160.0,background,0,0,0,0,0,background,3392
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,165.0,echolocation,1,0,0,0,1,echolocation,3393
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,170.0,background,0,0,0,0,1,background,3394
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,175.0,background,0,0,0,0,0,background,3395
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,180.0,background,0,0,0,0,0,background,3396
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,185.0,background,0,0,0,0,0,background,3397
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,190.0,background,0,0,0,0,0,background,3398
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,195.0,background,0,0,0,0,0,background,3399
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,200.0,background,0,0,0,0,0,background,3400
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,205.0,background,0,0,0,0,0,background,3401
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,210.0,burst_pulse,0,1,0,0,0,burst_pulse,3402
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,215.0,burst_pulse,0,1,0,0,0,burst_pulse,3403
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,220.0,background,0,0,0,0,0,background,3404
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,225.0,background,0,0,0,0,0,background,3405
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,230.0,whistle,0,0,0,2,0,whistle,3406
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,235.0,echolocation,1,0,0,4,0,echolocation+whistle,3407
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,240.0,echolocation,1,0,0,4,0,echolocation+whistle,3408
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,245.0,feeding_buzz,0,0,1,3,0,feeding_buzz+whistle,3409
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,250.0,echolocation,1,0,0,3,0,echolocation+whistle,3410
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,255.0,feeding_buzz,0,0,1,2,0,feeding_buzz+whistle,3411
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,260.0,whistle,0,0,0,1,1,whistle,3412
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,265.0,background,0,0,0,0,1,background,3413
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,270.0,background,0,0,0,0,0,background,3414
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,275.0,whistle,0,0,0,3,0,whistle,3415
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,280.0,whistle,0,0,0,4,0,whistle,3416
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,285.0,feeding_buzz,0,1,1,2,0,burst_pulse+feeding_buzz+whistle,3417
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,290.0,whistle,0,0,0,9,0,whistle,3418
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150140_192.wav,295.0,feeding_buzz,0,0,1,0,0,feeding_buzz,3419
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,0.0,whistle,0,0,0,3,0,whistle,3420
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,5.0,whistle,0,0,0,1,0,whistle,3421
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,10.0,whistle,0,0,0,1,0,whistle,3422
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,15.0,whistle,0,0,0,4,0,whistle,3423
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,20.0,whistle,0,0,0,2,0,whistle,3424
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,25.0,whistle,0,0,0,2,0,whistle,3425
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,30.0,background,0,0,0,0,0,background,3426
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,35.0,background,0,0,0,0,0,background,3427
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,40.0,background,0,0,0,0,0,background,3428
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,45.0,whistle,0,0,0,3,0,whistle,3429
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,50.0,background,0,0,0,0,0,background,3430
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,55.0,background,0,0,0,0,0,background,3431
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,60.0,whistle,0,0,0,2,1,whistle,3432
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,65.0,background,0,0,0,0,1,background,3433
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,70.0,background,0,0,0,0,1,background,3434
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,75.0,background,0,0,0,0,0,background,3435
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,80.0,whistle,0,0,0,1,0,whistle,3436
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,85.0,background,0,0,0,0,0,background,3437
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,90.0,background,0,0,0,0,0,background,3438
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,95.0,background,0,0,0,0,0,background,3439
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,100.0,background,0,0,0,0,0,background,3440
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,105.0,burst_pulse,0,1,0,0,0,burst_pulse,3441
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,110.0,background,0,0,0,0,0,background,3442
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,115.0,background,0,0,0,0,0,background,3443
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,120.0,whistle,0,0,0,1,0,whistle,3444
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,125.0,background,0,0,0,0,0,background,3445
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,130.0,whistle,0,0,0,1,0,whistle,3446
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,135.0,background,0,0,0,0,0,background,3447
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,140.0,background,0,0,0,0,0,background,3448
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,145.0,whistle,0,0,0,1,0,whistle,3449
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,150.0,feeding_buzz,0,0,1,4,0,feeding_buzz+whistle,3450
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,155.0,background,0,0,0,0,0,background,3451
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,160.0,background,0,0,0,0,0,background,3452
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,165.0,background,0,0,0,0,0,background,3453
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,170.0,background,0,0,0,0,0,background,3454
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,175.0,background,0,0,0,0,0,background,3455
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,180.0,whistle,0,0,0,2,0,whistle,3456
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,185.0,feeding_buzz,0,0,2,0,0,feeding_buzz,3457
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,190.0,background,0,0,0,0,0,background,3458
/data2/mromaniuc/cet-det/datasets/OLTREMARE/RAW_RECORDINGS/20211120_150641_192.wav,195.0,background,0,0,0,0,0,background,3459
