label,file,source,src_path,segment,native_sr,spec_path,wav_path,offset_s
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_23_113_seg002,Biological_Delphinids_27.9.a_576000_16_23_113.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_113.wav,2,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_113_seg002.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_113.wav,10.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_23_113_seg003,Biological_Delphinids_27.9.a_576000_16_23_113.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_113.wav,3,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_113_seg003.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_113.wav,15.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_23_72_seg000,Biological_Delphinids_27.9.a_576000_16_23_72.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_72.wav,0,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_72_seg000.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_72.wav,0.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_23_72_seg001,Biological_Delphinids_27.9.a_576000_16_23_72.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_72.wav,1,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_72_seg001.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_72.wav,5.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_23_72_seg002,Biological_Delphinids_27.9.a_576000_16_23_72.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_72.wav,2,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_72_seg002.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_72.wav,10.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_23_72_seg003,Biological_Delphinids_27.9.a_576000_16_23_72.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_72.wav,3,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_72_seg003.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_23_72.wav,15.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_32_82_seg000,Biological_Delphinids_27.9.a_576000_16_32_82.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82.wav,0,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82_seg000.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82.wav,0.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_32_82_seg001,Biological_Delphinids_27.9.a_576000_16_32_82.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82.wav,1,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82_seg001.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82.wav,5.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_32_82_seg002,Biological_Delphinids_27.9.a_576000_16_32_82.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82.wav,2,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82_seg002.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82.wav,10.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_32_82_seg003,Biological_Delphinids_27.9.a_576000_16_32_82.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82.wav,3,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82_seg003.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82.wav,15.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_32_82_seg004,Biological_Delphinids_27.9.a_576000_16_32_82.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82.wav,4,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82_seg004.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82.wav,20.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_32_82_seg005,Biological_Delphinids_27.9.a_576000_16_32_82.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82.wav,5,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82_seg005.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_32_82.wav,25.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_35_85_seg000,Biological_Delphinids_27.9.a_576000_16_35_85.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85.wav,0,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85_seg000.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85.wav,0.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_35_85_seg001,Biological_Delphinids_27.9.a_576000_16_35_85.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85.wav,1,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85_seg001.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85.wav,5.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_35_85_seg002,Biological_Delphinids_27.9.a_576000_16_35_85.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85.wav,2,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85_seg002.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85.wav,10.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_35_85_seg003,Biological_Delphinids_27.9.a_576000_16_35_85.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85.wav,3,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85_seg003.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85.wav,15.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_35_85_seg004,Biological_Delphinids_27.9.a_576000_16_35_85.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85.wav,4,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85_seg004.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85.wav,20.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_35_85_seg005,Biological_Delphinids_27.9.a_576000_16_35_85.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85.wav,5,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85_seg005.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_35_85.wav,25.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_42_77_seg000,Biological_Delphinids_27.9.a_576000_16_42_77.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,0,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77_seg000.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,0.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_42_77_seg001,Biological_Delphinids_27.9.a_576000_16_42_77.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,1,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77_seg001.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,5.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_42_77_seg002,Biological_Delphinids_27.9.a_576000_16_42_77.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,2,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77_seg002.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,10.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_42_77_seg003,Biological_Delphinids_27.9.a_576000_16_42_77.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,3,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77_seg003.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,15.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_42_77_seg004,Biological_Delphinids_27.9.a_576000_16_42_77.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,4,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77_seg004.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,20.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_42_77_seg005,Biological_Delphinids_27.9.a_576000_16_42_77.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,5,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77_seg005.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,25.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_42_77_seg006,Biological_Delphinids_27.9.a_576000_16_42_77.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,6,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77_seg006.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,30.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_42_77_seg007,Biological_Delphinids_27.9.a_576000_16_42_77.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,7,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77_seg007.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_42_77.wav,35.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_44_81_seg000,Biological_Delphinids_27.9.a_576000_16_44_81.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,0,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81_seg000.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,0.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_44_81_seg001,Biological_Delphinids_27.9.a_576000_16_44_81.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,1,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81_seg001.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,5.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_44_81_seg002,Biological_Delphinids_27.9.a_576000_16_44_81.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,2,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81_seg002.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,10.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_44_81_seg003,Biological_Delphinids_27.9.a_576000_16_44_81.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,3,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81_seg003.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,15.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_44_81_seg004,Biological_Delphinids_27.9.a_576000_16_44_81.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,4,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81_seg004.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,20.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_44_81_seg005,Biological_Delphinids_27.9.a_576000_16_44_81.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,5,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81_seg005.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,25.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_44_81_seg006,Biological_Delphinids_27.9.a_576000_16_44_81.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,6,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81_seg006.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,30.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_44_81_seg007,Biological_Delphinids_27.9.a_576000_16_44_81.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,7,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81_seg007.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_44_81.wav,35.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_5_71_seg000,Biological_Delphinids_27.9.a_576000_16_5_71.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_5_71.wav,0,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_5_71_seg000.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_5_71.wav,0.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_6_106_seg000,Biological_Delphinids_27.9.a_576000_16_6_106.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_6_106.wav,0,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_6_106_seg000.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_6_106.wav,0.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_6_69_seg000,Biological_Delphinids_27.9.a_576000_16_6_69.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_6_69.wav,0,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_6_69_seg000.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_6_69.wav,0.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_7_67_seg000,Biological_Delphinids_27.9.a_576000_16_7_67.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_7_67.wav,0,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_7_67_seg000.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_7_67.wav,0.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_84_89_seg000,Biological_Delphinids_27.9.a_576000_16_84_89.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89.wav,0,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89_seg000.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89.wav,0.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_84_89_seg001,Biological_Delphinids_27.9.a_576000_16_84_89.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89.wav,1,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89_seg001.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89.wav,5.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_84_89_seg002,Biological_Delphinids_27.9.a_576000_16_84_89.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89.wav,2,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89_seg002.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89.wav,10.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_84_89_seg003,Biological_Delphinids_27.9.a_576000_16_84_89.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89.wav,3,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89_seg003.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89.wav,15.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_84_89_seg004,Biological_Delphinids_27.9.a_576000_16_84_89.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89.wav,4,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89_seg004.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89.wav,20.0
Odontocetes_Delphinids,Biological_Delphinids_27.9.a_576000_16_84_89_seg005,Biological_Delphinids_27.9.a_576000_16_84_89.wav,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89.wav,5,576000,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/spectrograms/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89_seg005.png,/data2/mromaniuc/cet-det/datasets/ECOSS/annotated_sounds/Odontocetes_Delphinids/Biological_Delphinids_27.9.a_576000_16_84_89.wav,25.0
